NULL,NULL,NULL
10.43375,216,0.32656
NULL,NULL,NULL
10.03119,221,0.33222
10.77291,223,0.32222
 9.54259,218,0.33765
 8.88055,218,0.31870
10.57177,223,0.33892
 9.37548,224,0.32026
10.24684,216,0.33733
10.10442,216,0.32827
10.06160,222,0.33269
 9.54385,215,0.32231
10.05330,217,0.33216
10.05067,215,0.32391
 9.97810,217,0.32212
10.84487,216,0.32690
10.60311,215,0.32724
 9.43294,218,0.33051
 9.59867,215,0.33009
10.91134,222,0.32272
 9.70947,217,0.32262
11.10403,217,0.33359
 9.84436,220,0.33673
10.05208,221,0.33637
 9.27781,224,0.31993
 9.42951,217,0.32861
10.34701,217,0.33704
 9.67090,222,0.33621
 9.89378,222,0.34394
10.86458,220,0.34096
 8.85237,220,0.34096
 9.04341,215,0.34689
10.84285,221,0.33369
 9.83319,222,0.32274
10.88455,215,0.33799
 9.38714,215,0.32325
 9.97814,223,0.32836
10.21352,215,0.34044
10.65842,218,0.33782
 9.21884,222,0.34106
 9.87810,217,0.32230
 9.20442,224,0.34233
10.99206,217,0.33609
10.68099,224,0.33911
10.97645,224,0.32037
 9.20637,220,0.33883
10.41000,221,0.32114
10.75618,224,0.32072
 9.77284,221,0.33496
11.11134,218,0.34316
 9.44108,217,0.31828
 8.91797,217,0.32651
10.11405,221,0.33131
 9.94341,221,0.34411
 9.42221,219,0.34373
 9.36867,221,0.32202
 9.31664,217,0.31840
10.92778,221,0.32504
10.88670,219,0.34094
 9.48789,223,0.32986
 9.56447,224,0.32632
10.12980,220,0.32221
10.12234,223,0.32729
 9.37038,217,0.31871
10.59772,222,0.33780
 9.16659,218,0.32466
10.94401,218,0.32269
 9.91900,216,0.33212
10.44952,220,0.32564
 9.56522,219,0.31915
 9.53621,215,0.32889
10.72087,221,0.33733
10.07491,220,0.31678
10.34618,215,0.33393
 9.03615,223,0.34201
 9.59525,215,0.33769
 8.93261,223,0.32907
10.58055,215,0.32031
 9.45185,216,0.34190
 9.08056,222,0.33671
10.77684,217,0.32614
 9.88377,216,0.32337
 9.56901,220,0.33844
11.11731,216,0.34315
10.90307,221,0.31934
10.44841,216,0.32399
 8.89497,218,0.34450
10.86446,219,0.33395
 9.72145,215,0.34042
 9.74784,224,0.31867
10.35001,216,0.33319
11.08174,221,0.32438
10.87354,217,0.32582
10.76056,218,0.32720
 9.31791,224,0.32360
 9.63758,224,0.33886
10.64033,219,0.34374
 9.80964,217,0.33390
10.00322,222,0.34664
 9.13250,220,0.32917
10.40364,217,0.34118
 9.53934,216,0.33692
 9.26250,223,0.34061
10.45678,222,0.32833
 9.89550,216,0.32599
10.17465,220,0.33999
10.72206,222,0.33519
10.21405,217,0.32419
10.02138,215,0.33044
 9.27989,224,0.33897
 9.39420,223,0.33106
10.76462,220,0.33629
10.00664,215,0.33003
10.73607,216,0.32770
10.72911,223,0.33479
 9.61981,217,0.33880
10.14598,221,0.34544
10.05455,220,0.34315
10.31388,216,0.34256
 9.92085,222,0.32460
 9.54717,216,0.32168
 9.92740,222,0.32636
 9.78931,219,0.33511
10.11530,223,0.33861
 9.48085,221,0.31848
 9.26139,224,0.33872
10.19476,220,0.32220
 9.67733,220,0.33473
10.47606,215,0.33347
 9.89292,220,0.33890
 9.87129,216,0.33506
 9.57910,218,0.32230
10.76545,221,0.33706
10.42155,218,0.33989
10.52059,224,0.31844
10.41182,218,0.34340
10.52702,216,0.34252
10.72050,218,0.33531
10.22795,224,0.34648
 9.45796,221,0.32208
10.52712,220,0.34462
 9.41743,215,0.32865
 9.98073,221,0.33100
10.92823,223,0.33212
 9.55918,222,0.32725
10.64108,221,0.33880
10.19512,215,0.33659
10.28518,222,0.33592
 9.29980,216,0.34257
 9.98326,223,0.33140
 9.03512,217,0.33273
 9.71990,215,0.33812
10.72891,219,0.33382
 9.46865,219,0.32832
10.73030,223,0.32691
10.43473,224,0.34253
10.23044,215,0.33139
 9.20231,218,0.34447
10.23763,216,0.32309
 9.84473,220,0.32965
 9.98016,220,0.33471
 9.52041,221,0.32496
 9.72054,217,0.32909
10.85751,224,0.33214
 9.33274,220,0.31680
10.73617,217,0.33890
11.22205,218,0.33050
 9.36381,223,0.33807
 9.12342,215,0.33596
11.18735,215,0.32243
 9.07103,219,0.34173
 8.92660,218,0.32078
10.37993,215,0.31946
 9.99706,223,0.31687
 9.18089,223,0.32608
 9.13591,219,0.34118
 9.35019,215,0.32262
10.22320,224,0.34111
11.02820,218,0.32024
 9.70792,216,0.33074
10.92368,222,0.34293
10.55298,220,0.32792
10.80514,220,0.33950
 9.45795,220,0.34025
 9.63202,221,0.32791
10.53772,215,0.33332
10.00087,219,0.32352
10.63912,217,0.34232
10.92157,217,0.34151
 8.98672,217,0.33512
 9.44707,216,0.33657
10.86691,221,0.34089
11.14946,218,0.33656
 9.21938,218,0.34044
 9.05043,217,0.33096
 9.30470,222,0.32495
 9.73473,222,0.32737
 8.73936,224,0.32765
 9.24028,223,0.32031
10.56921,215,0.34350
 9.63597,215,0.34242
 8.92784,222,0.33655
10.19777,221,0.33983
 9.65602,218,0.33148
10.06631,219,0.33443
 9.77884,224,0.33932
 9.15995,220,0.32641
10.72097,215,0.32823
10.72812,219,0.31937
10.52327,218,0.32245
10.15190,222,0.33131
10.93404,215,0.32725
 9.93928,224,0.32984
 9.60222,224,0.32780
 8.97501,218,0.32222
10.38600,216,0.32903
 9.22747,215,0.32192
10.55889,220,0.32959
 9.62550,218,0.34619
10.54097,224,0.33033
 9.37655,215,0.31915
 9.58978,220,0.31686
 9.75494,220,0.32255
 9.47030,221,0.33081
 9.05798,220,0.33218
10.63222,220,0.32324
10.34841,217,0.34434
10.16473,217,0.32208
 8.96547,219,0.34545
10.97974,222,0.32524
 9.37976,215,0.33345
10.80910,215,0.33242
10.50644,219,0.34153
 9.31589,221,0.33018
 9.99945,224,0.32343
10.44165,215,0.32932
10.23356,217,0.34077
10.74176,223,0.33594
10.67847,222,0.34296
10.77248,217,0.33250
10.25922,218,0.33289
10.51306,218,0.33032
10.72647,219,0.33314
 9.23980,216,0.32899
10.22132,217,0.33067
 9.75385,218,0.33490
 9.28381,222,0.32025
 9.22672,219,0.33603
10.13217,215,0.32391
 9.80008,222,0.32551
10.97993,219,0.32186
10.19594,219,0.34258
 9.26546,223,0.34164
 9.59265,220,0.33017
 9.04916,218,0.34613
 9.20346,215,0.33616
10.50102,224,0.32115
10.51849,219,0.34405
10.83259,222,0.32714
10.14288,215,0.32657
 9.35007,221,0.33909
 9.77038,217,0.33509
10.68355,216,0.32023
 9.94043,224,0.31934
 9.41424,215,0.34313
 9.64588,220,0.33865
10.65931,220,0.34551
 9.75543,221,0.33377
 9.12492,222,0.33764
 9.12671,215,0.33193
10.44080,221,0.32525
10.42817,221,0.32631
 9.71587,215,0.33641
 9.81481,216,0.32463
 9.40697,215,0.34275
10.39224,219,0.32156
10.12166,219,0.33685
10.40772,216,0.32404
 9.48863,223,0.31929
 9.37959,224,0.33394
11.17411,216,0.33917
 9.25435,222,0.34281
 8.91107,215,0.34719
10.01937,216,0.32918
10.95583,224,0.32653
 9.37988,219,0.32533
10.56088,224,0.32729
10.58095,221,0.33618
10.48355,215,0.32115
 9.05043,223,0.32567
10.55360,215,0.32409
 9.38599,218,0.34620
10.85279,224,0.32133
10.28436,220,0.33110
10.63247,221,0.33818
 9.14561,215,0.32507
10.61196,223,0.34523
10.87257,220,0.32550
10.56975,221,0.32574
 9.77666,217,0.33015
10.03080,220,0.33242
11.02518,220,0.32622
10.77458,215,0.33794
10.83708,219,0.34309
 9.17140,217,0.33781
10.27516,221,0.32962
 9.14933,220,0.34107
10.59733,215,0.33778
 9.99962,217,0.33695
11.02715,219,0.32491
 9.59657,218,0.32056
 9.23386,221,0.33891
10.64103,220,0.34261
10.75505,220,0.32269
 9.02145,215,0.32755
 9.20537,215,0.34421
11.03584,217,0.34616
11.19173,222,0.33076
 9.24699,222,0.33642
10.02276,222,0.34125
10.69331,221,0.31765
11.20624,219,0.32510
10.34246,215,0.33880
10.19369,215,0.33820
 9.56822,216,0.33854
10.46362,216,0.33713
 9.39464,216,0.32652
10.47028,216,0.32378
10.22483,215,0.32611
10.14775,223,0.34214
 9.77077,219,0.33898
10.49672,217,0.32984
 9.30761,215,0.32572
10.73125,220,0.32766
10.20112,223,0.33207
 9.34644,222,0.34648
10.35899,223,0.31878
 8.90612,220,0.32414
10.84086,224,0.34304
 8.88574,215,0.33789
 9.41867,221,0.33788
 9.48264,218,0.31785
10.11167,221,0.33084
 9.71078,217,0.32566
10.79228,224,0.33235
 9.16846,220,0.34003
10.03237,224,0.33494
10.63727,218,0.33603
10.29603,224,0.34326
10.33341,215,0.34139
 9.23975,219,0.32480
10.38329,223,0.32282
10.23157,223,0.33904
10.82294,217,0.33105
 8.88737,218,0.33805
 9.58275,215,0.34238
10.42343,223,0.33314
10.06112,216,0.32728
 9.87539,224,0.32623
10.09515,217,0.33235
 9.93485,221,0.33104
 9.98078,221,0.34174
 9.65385,217,0.33014
10.52702,217,0.34178
 9.49348,219,0.32411
10.96856,217,0.33878
11.13974,223,0.32720
 9.60984,220,0.34405
 9.86545,217,0.34273
 8.82715,222,0.32557
10.12117,224,0.33786
 9.18714,222,0.32946
10.49517,215,0.32260
10.47066,224,0.34723
10.05688,218,0.32797
 9.46513,221,0.33398
 9.70992,215,0.31904
10.02456,216,0.32416
 9.46685,215,0.33052
 9.10489,220,0.32210
 9.38280,224,0.32202
 9.58879,222,0.32207
 9.44747,218,0.33035
 8.82941,219,0.32098
10.54316,216,0.32657
10.37941,217,0.34215
 8.88508,216,0.33188
 9.35683,217,0.34150
10.49789,220,0.34200
 9.41144,215,0.32933
10.76620,221,0.32187
 9.35412,221,0.34317
 9.52687,220,0.32401
10.63699,215,0.31951
10.61387,220,0.33284
10.58223,217,0.31736
 9.70577,220,0.32647
 9.10094,224,0.32651
10.56030,217,0.34432
 9.62396,217,0.33631
10.47598,224,0.33272
10.35586,218,0.33386
 9.74056,219,0.33629
 9.06419,221,0.34726
10.00998,216,0.32036
10.07660,222,0.31835
10.94943,215,0.33545
 9.67136,223,0.33341
10.00746,223,0.32389
 9.69951,219,0.32873
10.94093,218,0.33805
10.22426,222,0.33472
10.52261,224,0.32166
10.16718,215,0.33567
 9.27039,224,0.32806
 9.56423,220,0.32533
 9.85305,216,0.31661
10.65162,215,0.32346
 9.29615,216,0.32235
 9.11225,217,0.33985
 9.37919,216,0.32262
 9.15451,220,0.33464
11.15191,219,0.33878
10.01223,216,0.33042
10.33100,218,0.33903
 8.91777,223,0.32879
 9.71006,215,0.33237
 9.38026,219,0.33928
 8.93710,223,0.32701
 9.54013,217,0.31951
 9.46313,219,0.33963
10.87386,221,0.32566
 9.46304,216,0.34248
10.05009,224,0.32537
 9.27080,220,0.32373
 9.85773,215,0.33514
11.08138,219,0.33194
 9.90408,220,0.33755
10.60286,223,0.33211
 9.10922,216,0.32391
 9.34435,220,0.34697
 9.33476,223,0.33481
 8.93375,217,0.32745
10.31433,221,0.34224
10.72815,223,0.33045
10.71696,219,0.32550
 9.62595,216,0.33223
10.35947,219,0.32481
10.05096,218,0.32428
 9.62675,218,0.33650
 9.19600,219,0.33826
10.37065,217,0.33624
10.84920,223,0.32939
 9.24621,218,0.33346
 9.17970,215,0.33629
 9.72369,222,0.31730
10.46591,220,0.33372
 9.80525,222,0.32121
10.87453,224,0.31946
10.07454,218,0.31980
10.30847,220,0.32538
 9.32246,221,0.32750
 9.46251,216,0.32420
 9.48278,220,0.31969
 9.02186,217,0.34168
10.09384,221,0.32911
10.61351,216,0.33369
 9.80818,220,0.32609
 9.36703,217,0.34062
10.74043,222,0.33396
10.93967,218,0.33833
 9.69497,224,0.33658
10.47369,221,0.34710
10.54474,222,0.33120
 9.26409,216,0.32805
10.85211,220,0.33611
10.16130,220,0.32505
10.69959,216,0.32012
 9.48000,215,0.32041
 9.60180,217,0.34068
 9.53150,220,0.32606
10.24767,223,0.32620
 9.48011,215,0.32089
10.86370,220,0.34077
10.32751,221,0.32547
10.70771,224,0.32197
10.14617,215,0.32300
10.87603,223,0.33220
 9.11620,220,0.32803
10.49545,224,0.34424
10.87995,224,0.32486
 9.07554,216,0.34241
 9.93481,216,0.34348
 9.50958,224,0.34148
 9.94596,216,0.32029
10.09898,222,0.34011
 9.94199,222,0.32010
 9.93443,216,0.32207
 9.64597,223,0.32153
 8.82023,216,0.31775
 9.70603,215,0.31850
10.85087,224,0.32794
10.85176,217,0.32231
 9.77631,216,0.33037
10.35825,222,0.34427
 9.32582,221,0.33037
11.18538,220,0.34546
10.35320,224,0.31866
10.68266,222,0.33403
10.11438,217,0.31856
 9.68595,218,0.31752
10.90539,224,0.34288
 8.87876,218,0.32371
11.01945,216,0.33314
10.68338,220,0.34117
10.32197,222,0.34377
 9.19882,223,0.33053
 9.49118,221,0.33667
10.08267,220,0.31931
10.64645,221,0.33138
 8.89794,215,0.34503
10.00748,219,0.32125
10.72321,222,0.32942
 9.46746,223,0.33299
 9.89898,223,0.34623
 9.90097,223,0.33293
10.51171,222,0.33932
 9.55326,219,0.32411
 9.64387,220,0.33777
10.24490,217,0.32569
10.18927,222,0.33032
 8.91679,217,0.33797
10.26335,224,0.34156
10.48412,220,0.34443
 9.08696,216,0.34188
11.06457,221,0.34722
 9.71320,223,0.33881
 9.89841,219,0.34310
10.70356,224,0.32369
10.59750,221,0.32295
 9.10511,221,0.33057
10.96905,220,0.34730
 9.27053,223,0.33626
 9.49570,215,0.33659
10.34860,217,0.31961
 8.94945,222,0.32470
 9.76580,224,0.33744
 9.64571,218,0.33103
 9.15040,221,0.32008
 9.09477,224,0.33512
10.72665,224,0.33965
 9.90521,219,0.34480
 9.22547,224,0.33622
10.42272,223,0.33711
10.07667,223,0.33987
10.78205,217,0.33383
10.46109,218,0.33046
 9.95965,224,0.33938
 9.69349,216,0.32215
10.56295,218,0.33188
 9.64765,216,0.32984
10.90283,216,0.32067
 9.53331,216,0.33524
10.81394,224,0.33040
10.29398,219,0.33440
 8.89030,220,0.34073
10.33745,224,0.32717
10.55129,224,0.32048
 9.20338,216,0.33790
 9.87281,216,0.33930
 9.96327,223,0.33867
 9.50637,216,0.31803
10.73860,224,0.32158
10.45971,220,0.33331
 9.29216,222,0.33271
10.76949,216,0.32976
 9.05100,223,0.33881
 9.82770,222,0.32546
10.35183,223,0.33791
10.37489,223,0.31927
 9.49418,220,0.32812
 8.82221,222,0.33350
10.19406,221,0.33205
 9.02962,222,0.33952
10.03697,218,0.31844
10.75652,219,0.32977
10.78597,220,0.32258
 9.67357,215,0.34672
 9.05355,215,0.33380
10.88203,220,0.32384
10.26788,216,0.34061
 9.47631,216,0.32851
 9.92827,219,0.33651
 9.11981,221,0.32292
 9.71967,219,0.33884
10.75516,218,0.33305
 9.20765,222,0.32631
10.49073,215,0.34293
 9.79089,222,0.32879
10.34102,223,0.32529
 9.09124,222,0.33441
11.05326,215,0.32535
 9.30524,224,0.34174
 9.27858,215,0.32058
10.58999,221,0.32868
 9.43847,222,0.34423
 8.81418,221,0.33484
10.68303,224,0.32337
 9.89747,223,0.33885
10.39835,218,0.32687
 9.36199,224,0.33873
 9.37135,223,0.32002
10.57430,223,0.33495
 9.37350,220,0.31829
 9.18274,221,0.33538
 9.56363,215,0.34291
 9.70002,218,0.32421
10.48929,218,0.32238
 9.48796,219,0.31952
10.95544,220,0.33124
10.80693,217,0.33049
 9.84632,220,0.34399
10.66095,217,0.33783
 9.73251,220,0.31651
 9.38550,223,0.31822
 9.61187,215,0.33434
10.12399,222,0.34604
10.24137,220,0.32272
 9.07837,220,0.32651
10.09691,223,0.31869
 9.09599,215,0.34658
10.43043,221,0.32936
10.82181,224,0.32803
 9.78809,217,0.32289
10.04216,217,0.33103
10.97284,220,0.32647
10.02362,224,0.34300
 9.56669,215,0.33084
10.53553,219,0.33814
 9.85362,221,0.32959
10.10913,224,0.34587
11.18916,219,0.33313
 9.90338,216,0.33159
10.13647,216,0.34144
10.33797,223,0.33768
 9.04656,223,0.32586
10.43051,216,0.32238
 9.58442,222,0.34095
 9.70748,223,0.33661
10.78018,215,0.34190
 9.24118,218,0.33516
 9.90746,223,0.33625
 9.94888,220,0.32925
 9.51577,223,0.31879
10.72315,222,0.31866
10.48805,215,0.34429
11.14841,223,0.33170
11.13644,224,0.33930
11.06417,216,0.31983
 9.76918,224,0.34312
 9.55111,222,0.33089
 9.40798,220,0.33204
 9.52830,222,0.32364
10.60202,224,0.34247
10.96608,221,0.32685
 9.98069,217,0.31830
 9.00871,215,0.33897
 9.58648,224,0.34464
10.32726,215,0.33378
 9.73951,217,0.33707
11.04419,224,0.34427
11.15895,223,0.34213
10.20185,218,0.33315
 8.90116,221,0.32053
 9.82039,216,0.31826
10.74168,215,0.34208
10.54718,220,0.34162
 9.80512,218,0.34641
 9.90486,223,0.32537
10.65939,219,0.33666
 9.53837,224,0.33707
 9.25515,224,0.32954
 9.31001,224,0.34505
 9.11939,216,0.33821
11.02664,216,0.32458
 9.27875,223,0.34369
 9.16947,218,0.32914
10.74516,216,0.32501
10.99563,220,0.34354
 9.28801,221,0.33224
 9.25879,222,0.31734
 9.80647,224,0.31916
 9.89763,222,0.33230
10.14965,222,0.33063
 9.50429,215,0.33811
10.19289,220,0.33676
 9.09841,220,0.32633
10.19201,224,0.33790
10.70495,222,0.34182
 9.74038,216,0.34168
 9.20490,222,0.32801
 9.56578,224,0.34342
 9.28279,218,0.32400
 9.78281,223,0.32204
 9.89498,220,0.32649
 9.62667,216,0.32628
10.12439,224,0.32950
10.37391,222,0.33620
 8.88338,221,0.32954
10.10010,218,0.33803
 9.23663,223,0.34534
11.01647,215,0.34228
 9.44953,219,0.32202
10.40862,217,0.33612
10.68759,221,0.33368
10.56059,219,0.33408
 9.56565,223,0.32520
 9.88414,222,0.34630
10.78473,218,0.32465
11.23302,217,0.34114
10.15374,217,0.32767
10.03961,216,0.32068
10.19952,220,0.32003
 9.85372,224,0.32793
10.82039,216,0.33112
 9.17130,220,0.34015
11.13441,218,0.34203
 9.42764,219,0.33717
 9.52460,224,0.31976
10.47104,222,0.33293
 9.11568,219,0.33597
10.27373,215,0.33394
10.55449,222,0.33573
11.09196,219,0.32925
10.38931,215,0.32869
 9.31088,221,0.34310
10.76996,223,0.33372
 9.95730,217,0.34482
 9.46862,215,0.32279
 9.76513,220,0.33062
10.30828,217,0.32553
 9.56390,219,0.34221
 9.33709,222,0.34188
 9.31598,220,0.32460
 9.84618,215,0.32963
11.05077,224,0.33027
 9.97883,220,0.33007
 9.89534,224,0.33479
10.61388,220,0.33239
 9.37442,217,0.32452
 9.72891,218,0.32158
 9.47871,224,0.32139
 9.23271,224,0.32965
10.28780,220,0.33919
 9.89072,221,0.32000
10.96137,218,0.33185
10.09547,221,0.34388
 9.35627,218,0.31926
 9.91882,215,0.33844
 9.12375,216,0.33271
10.32902,216,0.34235
10.08822,221,0.32480
 9.70841,216,0.33068
10.96844,217,0.32524
10.73637,219,0.33851
10.07555,221,0.32272
 9.03100,219,0.33907
 9.87670,220,0.32018
10.42711,216,0.33675
 8.94184,219,0.31650
 9.15000,218,0.33677
10.45690,224,0.33353
10.22170,217,0.32865
10.53951,217,0.33983
 9.47024,217,0.33596
 9.10920,224,0.33918
 9.06026,216,0.33547
 9.16890,220,0.34666
 9.22138,217,0.32798
 8.78695,219,0.32509
 9.13017,218,0.33309
 9.40462,218,0.31784
 9.30722,219,0.33898
 8.91390,220,0.34231
 9.29786,217,0.33389
 9.91888,217,0.34144
 9.35041,219,0.34335
 9.56395,218,0.33876
 9.33906,224,0.32325
10.80488,220,0.34479
10.05013,221,0.31864
10.23008,217,0.33607
 9.01265,215,0.32241
 9.32212,218,0.34021
10.75329,222,0.32560
10.00126,222,0.32190
10.06532,215,0.32188
 9.79031,222,0.31872
10.40842,215,0.34166
 9.02032,221,0.32946
 9.37678,218,0.33113
10.19754,223,0.33132
10.20618,216,0.32239
 9.82458,220,0.33056
10.57351,217,0.33802
 9.84811,218,0.32519
 9.34758,220,0.33700
 9.46468,221,0.32484
11.05898,220,0.34469
10.96919,222,0.32339
10.29612,219,0.31988
10.70859,224,0.34204
 9.99255,220,0.32628
 9.35554,222,0.32814
10.62465,224,0.33469
10.79814,222,0.34734
10.26402,221,0.31937
10.42931,222,0.33341
 9.07017,220,0.33835
10.09893,220,0.33263
10.63414,217,0.33984
 9.22885,221,0.33883
 8.89229,217,0.31796
 9.23453,223,0.33358
 9.56000,221,0.34375
 9.13862,215,0.33905
 9.00362,218,0.33254
10.25272,222,0.34122
10.91883,218,0.32168
10.28201,222,0.34723
 9.06739,223,0.32468
 9.60732,223,0.34257
 9.20879,218,0.33426
 9.10564,215,0.34220
 9.24086,216,0.34724
10.65775,218,0.33266
 9.88844,217,0.33119
 9.55587,224,0.31993
 9.23941,222,0.34196
10.15823,217,0.33526
 9.17578,224,0.32623
 9.86260,215,0.32326
10.50176,219,0.32224
 9.98777,220,0.34167
10.80660,215,0.31987
10.66782,219,0.33107
10.75398,216,0.33805
10.89789,224,0.33167
 9.28778,222,0.33867
 9.08044,224,0.33512
10.70164,221,0.34660
10.39906,223,0.33933
 9.40759,218,0.32160
 9.74217,219,0.33355
 9.48559,221,0.32442
 9.41323,224,0.34366
11.07326,220,0.34581
10.03388,222,0.32714
11.08070,224,0.33450
 9.29674,216,0.32493
 9.64663,217,0.33873
10.67035,217,0.31932
 9.75874,220,0.32954
 8.82004,216,0.32842
10.31735,224,0.32384
 9.39821,221,0.34027
 9.68578,222,0.33067
10.86881,224,0.32146
 9.88306,218,0.32623
 8.90935,216,0.34344
 9.10272,222,0.33831
 9.55756,216,0.32582
 9.90882,219,0.34036
 9.77769,220,0.34040
10.18811,220,0.32397
 9.50499,223,0.34621
 9.69895,224,0.33376
10.75579,217,0.33882
 9.48515,220,0.32412
10.46494,222,0.34137
10.57648,224,0.31695
 9.36883,222,0.34658
